Institute ID,Name,City,State,Score,Rank,Stream,Library_2022-23,Library_2021-22,Library_2020-21,New Equipment for Laboratories_2022-23,New Equipment for Laboratories_2021-22,New Equipment for Laboratories_2020-21,Engineering Workshops_2022-23,Engineering Workshops_2021-22,Engineering Workshops_2020-21,Studios_2022-23,Studios_2021-22,Studios_2020-21,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2022-23,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2021-22,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2020-21,Salaries (Teaching and Non Teaching staff)_2022-23,Salaries (Teaching and Non Teaching staff)_2021-22,Salaries (Teaching and Non Teaching staff)_2020-21,"Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2022-23","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2021-22","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2020-21",Seminars/Conferences/Workshops_2022-23,Seminars/Conferences/Workshops_2021-22,Seminars/Conferences/Workshops_2020-21,Total Male UG,Total Female UG,Total Male PG,Total Female PG,Total Strength UG,Total Strength PG,Total Same State Strength UG,Total Same State Strength PG,Total Different State Strength UG,Total Different State Strength PG,Total Different Country Strength UG,Total Different Country Strength PG,Total Economically Backward Strength UG,Total Economically Backward Strength PG,Total Socially Challenged Strength UG,Total Socially Challenged Strength PG,Total Tuition Fee Reimbursed from govt UG,Total Tuition Fee Reimbursed from govt PG,Total Tuition Fee Reimbursed from Institute Funds UG,Total Tuition Fee Reimbursed from Institute Funds PG,Total Tuition Fee Reimbursed from Private Bodies UG,Total Tuition Fee Reimbursed from Private Bodies PG,Students who are not receiving full tuition fee reimbursement UG,Students who are not receiving full tuition fee reimbursement PG
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,60.78,27,Engineering,39921321,24848269,65233769,0,0,0,73233018,71455537,95140259,0,0,0,0,0,0,1426151762,1382880330.0,1185403517.0,913998599.0,608283742.0,734653789.0,245524961.0,348443344.0,203837208.0,8977,1198,444,139,10175,583,4884,138,4744,406,547,39,216,28,4699,184,2364,211,586,0,52,1,1913,0
IR-E-U-0395,Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan,60.61,28,Engineering,109871530,31578203,71642098,0,0,0,917395,17230645,16848635,0,0,0,0,0,0,778949563,591593878.0,435994123.0,1496975993.0,1063070705.0,884215876.0,22484069.0,1648564.0,490329.0,1424,318,330,98,1742,428,387,67,1355,359,0,2,268,105,869,180,112,0,634,63,28,3,363,219
IR-E-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),Patiala,Punjab,60.35,29,Engineering,29453648,25531119,23010000,0,0,0,108295000,88353428,82478243,0,0,0,0,0,0,1849922737,1579525713.0,1383596014.0,1150849488.0,1066717610.0,1048668109.0,37958982.0,26562393.0,18197000.0,6035,3294,228,173,9329,401,2870,114,6307,284,152,3,375,136,655,19,28,40,981,105,5,0,16,10
IR-E-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,59.91,30,Engineering,15258870,10438366,10200637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3469,1661,187,109,5130,296,1594,84,3515,210,21,2,127,27,756,81,0,0,91,2,0,0,792,106
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,59.86,31,Engineering,70004195,35101895,46390582,0,0,0,70111888,46767696,23838737,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951,250,424,143,1201,567,25,21,1173,546,3,0,204,28,604,244,282,95,501,177,25,0,0,0
IR-E-U-0747,Chandigarh University,Mohali,Punjab,59.82,32,Engineering,37248675,35823326,32584279,0,0,0,9443035,9836097,9601982,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6428,6553,211,251,12981,462,1260,36,10882,316,839,110,2287,69,2612,74,719,52,1229,46,0,0,2951,45
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,59.16,33,Engineering,6270903,4680936,9218238,0,0,0,1764152,1060846,1001829,0,0,0,0,0,0,1112746231,1056068812.0,710373148.0,68456204.0,26717370.0,4690405.0,1940789.0,393538.0,428898.0,1530,302,502,97,1832,599,1435,475,396,120,1,4,648,306,452,205,410,150,40,0,150,31,500,330
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,58.4,34,Engineering,126432017,96756610,38265100,0,0,0,17430742,10872944,3843327,0,0,0,0,0,0,562171509,466680578.0,414367796.0,573194133.0,472562854.0,371028370.0,20723857.0,14033011.0,3826616.0,1471,326,261,30,1797,291,332,117,1464,170,1,4,141,1,910,135,126,0,501,49,45,0,379,87
IR-E-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,58.24,35,Engineering,59980217,52646291,27503769,0,0,0,25499421,3258081,4615440,0,0,0,0,0,0,1557882316,1135043255.0,1034501194.0,998169934.0,839594234.0,324272065.0,3805340.0,3607329.0,2825650.0,6261,6482,270,235,12743,505,4990,246,7311,252,442,7,1123,14,1321,91,0,3,1117,44,0,0,1327,58
IR-E-U-0458,Kalasalingam Academy of Research and Education,Srivilliputhur,Tamil Nadu,58.2,36,Engineering,21508924,20938615,14072950,0,0,0,38152005,35294018,19975303,0,0,0,0,0,0,851093792,749358004.0,677430641.0,612738499.0,581258097.0,521538500.0,80311203.0,67582943.0,59973752.0,2955,3107,81,133,6062,214,1657,50,4211,141,194,23,1210,52,3190,119,100,17,2233,66,407,22,1660,66
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,58.0,37,Engineering,113213358,108178120,89915107,0,0,0,169214183,9677795,0,0,0,0,0,0,0,1944389797,1611827581.0,1411221095.0,2425810549.0,2181902743.0,1438441295.0,116393055.0,160780061.0,119544840.0,7019,6938,89,135,13957,224,101,9,12738,172,1118,43,1465,46,879,31,77,23,221,52,24,1,2022,1
IR-E-U-0476,Shanmugha Arts Science Technology and Research Academy,Thanjavur,Tamil Nadu,57.97,38,Engineering,41609405,32427774,35113977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4454,3512,118,95,7966,213,3390,181,4559,32,17,0,2468,63,1550,45,166,12,2271,5,26,2,1555,89
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,57.89,39,Engineering,17956541,25165401,15924808,0,0,0,5243056,963000,21206000,0,0,0,0,0,0,1198333666,1036408787.0,992055714.0,353313663.0,304676693.0,252572985.0,30475800.0,5371544.0,4603000.0,2597,689,455,184,3286,639,1594,367,1625,272,67,0,385,49,1775,356,14,0,728,0,2,0,1416,405
IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,57.6,40,Engineering,84602832,76142442,57246829,0,0,0,33970290,32419148,32404662,0,0,0,0,0,0,807348905,687260400.0,677312911.0,445997512.0,420066763.0,365492327.0,27954134.0,17602092.0,17840827.0,2819,643,281,74,3462,355,1667,120,1673,231,122,4,456,14,1751,141,457,0,1386,65,14,0,350,90
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,56.93,41,Engineering,23889715,8463850,46860057,0,0,0,960097,700000,6500000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670,274,316,262,944,578,782,384,159,194,3,0,116,14,335,344,245,341,0,0,78,0,128,17
