Institute ID,Name,City,State,Score,Rank,Stream,Library_2022-23,Library_2021-22,Library_2020-21,New Equipment for Laboratories_2022-23,New Equipment for Laboratories_2021-22,New Equipment for Laboratories_2020-21,Engineering Workshops_2022-23,Engineering Workshops_2021-22,Engineering Workshops_2020-21,Studios_2022-23,Studios_2021-22,Studios_2020-21,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2022-23,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2021-22,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2020-21,Salaries (Teaching and Non Teaching staff)_2022-23,Salaries (Teaching and Non Teaching staff)_2021-22,Salaries (Teaching and Non Teaching staff)_2020-21,"Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2022-23","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2021-22","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2020-21",Seminars/Conferences/Workshops_2022-23,Seminars/Conferences/Workshops_2021-22,Seminars/Conferences/Workshops_2020-21,Total Male UG,Total Female UG,Total Male PG,Total Female PG,Total Strength UG,Total Strength PG,Total Same State Strength UG,Total Same State Strength PG,Total Different State Strength UG,Total Different State Strength PG,Total Different Country Strength UG,Total Different Country Strength PG,Total Economically Backward Strength UG,Total Economically Backward Strength PG,Total Socially Challenged Strength UG,Total Socially Challenged Strength PG,Total Tuition Fee Reimbursed from govt UG,Total Tuition Fee Reimbursed from govt PG,Total Tuition Fee Reimbursed from Institute Funds UG,Total Tuition Fee Reimbursed from Institute Funds PG,Total Tuition Fee Reimbursed from Private Bodies UG,Total Tuition Fee Reimbursed from Private Bodies PG,Students who are not receiving full tuition fee reimbursement UG,Students who are not receiving full tuition fee reimbursement PG
IR-C-C-8169,"St. Thomas College, Thrissur",Thrissur,Kerala,55.59,57,College,991518,667938,889112,1339059,3876421,2875703,0,0,0,0,0,0,3604386,2537261,5685490,171912113,166241665.0,130736423.0,71466491.0,51861565.0,44116101.0,3071166.0,237533.0,2705422.0,1321,1590,78,333,2911,411,2857,406,54,5,0,0,140,25,1095,168,1009,171,175,8,11,0,40,14
IR-C-C-16897,St. Aloysius College,Mangaluru,Karnataka,55.57,58,College,5251333,5168179,5841465,16265101,11172576,8881314,0,0,0,0,0,0,31667408,30331495,55610721,313174018,275097740.0,260127488.0,140337802.0,117673628.0,95045207.0,5734720.0,5224617.0,4828640.0,2821,2629,590,1072,5450,1662,3111,815,2075,846,264,1,665,304,3706,951,241,213,3013,991,66,20,1051,31
IR-C-C-35832,"Jamal Mohamed College, Tiruchirappalli",Tiruchirappalli,Tamil Nadu,55.46,59,College,2238409,1794969,988668,25313420,13351386,9433545,0,0,0,0,0,0,16327561,11724186,9853929,545002523,421704560.0,396586343.0,142692791.0,107553239.0,103656132.0,6276750.0,3683897.0,2712297.0,5611,3095,1045,699,8706,1744,8590,1690,112,52,4,2,37,19,8649,1720,4210,515,1351,212,87,10,3038,1002
IR-C-C-20653,Kristu Jayanti College,Bengaluru,Karnataka,55.35,60,College,7614206,5240241,6839434,19800900,14849326,13287853,0,0,0,0,0,0,17521620,14769051,11520722,303407847,233395345.0,191134979.0,297124190.0,92678497.0,67008415.0,53622998.0,31786100.0,4620348.0,4088,3929,506,1088,8017,1594,3473,689,4523,903,21,2,156,150,1781,388,172,106,1040,255,188,25,537,152
IR-C-C-8010,"St. Joseph`s College, Devagiri",Kozhikode,Kerala,55.33,61,College,876205,765023,693170,2289655,8097517,6005786,0,0,0,0,0,0,21032597,20289693,11231200,217421302,185071225.0,134668961.0,25583760.0,19326201.0,18483307.0,1951281.0,2027902.0,2074019.0,1189,1759,58,383,2948,441,2895,437,32,3,21,1,382,108,1559,210,642,167,182,18,18,7,1099,126
IR-C-C-43711,Bishop Moore College,Alappuzha,Kerala,55.25,62,College,74896,91592,71583,679514,168605,251222,0,0,0,0,0,0,796419,3026226,248433,104792354,92480203.0,71788455.0,7247510.0,6742800.0,6935752.0,1291801.0,640462.0,498600.0,350,867,24,110,1217,134,1215,134,2,0,0,0,351,23,455,34,806,57,0,0,0,0,0,0
IR-C-C-36579,Ayya Nadar Janaki Ammal College,Sivakasi,Tamil Nadu,55.13,63,College,222252,130954,1342116,9374370,1164065,11634373,0,0,0,0,0,0,1280789,740947,1955504,214011843,191099140.0,196705647.0,26876524.0,21497275.0,22888266.0,3739107.0,1440123.0,946329.0,2250,1650,311,383,3900,694,3897,693,2,1,1,0,2828,472,1029,221,1041,263,121,162,63,9,2632,259
IR-C-C-18938,"Government Institute of Science, Nagpur",Nagpur,Maharashtra,54.91,64,College,1711949,2199972,0,5317753,0,0,0,0,0,0,0,0,9364198,8161913,504000,209648679,150775700.0,161401259.0,8447760.0,6123206.0,7744914.0,0.0,0.0,0.0,182,377,76,252,559,328,559,328,0,0,0,0,9,4,364,229,364,229,0,0,0,0,9,4
IR-C-C-6431,Ramanujan College,New Delhi,Delhi,54.85,65,College,721314,3980248,2135832,18046061,20353350,6335278,0,0,0,0,0,0,50091662,10046653,7701519,261254022,278667968.0,232705906.0,96363418.0,30343393.0,39278922.0,35794630.0,34162875.0,9316508.0,1904,1375,5,2,3279,7,1773,3,1474,4,32,0,284,1,1344,5,400,2,124,0,7,0,1097,4
IR-C-C-43767,Mar Ivanios College,Thiruvananthapuram,Kerala,54.75,66,College,761236,508514,347852,2143588,3047505,821081,0,0,0,0,0,0,4481990,3758602,930888,171156064,142932990.0,111293122.0,14390231.0,11198904.0,16597263.0,750498.0,571163.0,600905.0,1020,1681,64,263,2701,327,2666,324,22,3,13,0,632,124,312,45,887,162,55,6,1,0,1,1
IR-C-C-43946,Women`s Christian College,Chennai,Tamil Nadu,54.54,67,College,303260,966833,213172,11214733,2569420,596650,0,0,0,0,0,0,4437484,1795069,4367490,272481635,236492765.0,205836250.0,154113256.0,74460984.0,53588830.0,1557050.0,741711.0,673115.0,0,3577,0,738,3577,738,2917,578,650,160,10,0,199,64,3130,617,1711,51,407,61,19,5,1192,564
IR-C-C-41035,Government Arts College,Coimbatore,Tamil Nadu,54.54,67,College,200000,299944,99030,844667,250000,510000,0,0,0,0,0,0,249983,623000,510000,498089975,351938000.0,283384000.0,71119.0,728000.0,552000.0,805418.0,17750.0,20000.0,3351,1884,584,648,5235,1232,5224,1224,11,8,0,0,28,17,5207,1215,5235,1232,0,0,0,0,0,0
IR-C-C-11831,"S.B. College, Changanassery",Kottayam,Kerala,54.51,69,College,2191480,1287758,1057862,1301562,411898,7880895,0,0,0,0,0,0,6550399,5061518,8536947,216353116,162694343.0,167812452.0,13567093.0,11072852.0,13938934.0,1629797.0,2091060.0,1342991.0,1552,464,283,687,2016,970,1997,964,18,6,1,0,319,248,607,245,279,149,147,78,122,86,378,180
IR-C-I-1373,Goswami Ganesh Dutta S.D. College,Chandigarh,Chandigarh,54.5,70,College,1953045,3247999,1337055,10734347,775615,2502976,0,0,0,0,0,0,31873833,19870848,2368749,234270277,203434677.0,174177708.0,108953884.0,44060063.0,43577851.0,661806.0,181385.0,0.0,4276,3263,360,568,7539,928,1706,167,5827,744,6,17,152,33,965,114,66,9,183,37,436,15,432,86
IR-C-N-6,Queen Mary`s College,Chennai,Tamil Nadu,54.49,71,College,315951,250076,149781,1644699,299385,348971,0,0,0,0,0,0,3510204,219075,355000,580243864,368567312.0,342498969.0,55080060.0,36894735.0,33081889.0,248000.0,120000.0,56000.0,0,4664,0,575,4664,575,4628,571,36,4,0,0,3580,455,1084,120,4664,575,0,0,0,0,0,0
IR-C-C-6367,Daulat Ram College,Delhi,Delhi,54.37,72,College,1240596,1122857,799286,1004848,714889,289993,0,0,0,0,0,0,1299848,1530118,586405,562210743,488021083.0,458356016.0,24226980.0,12468437.0,10326375.0,1089363.0,974912.0,1539916.0,0,4231,0,320,4231,320,1120,129,3060,175,51,16,294,25,1761,120,432,23,546,74,66,0,1011,48
IR-C-C-43964,Madras School of Social Work,Chennai,Tamil Nadu,54.17,73,College,771278,625542,982729,543684,1332049,1011995,0,0,0,0,0,0,24921878,20550739,15277230,32347650,37638197.0,41423891.0,54011315.0,46989616.0,60544680.0,357581.0,956296.0,467306.0,78,194,206,397,272,603,248,532,24,70,0,1,28,103,167,422,3,27,0,5,8,69,184,424
IR-C-C-11815,Mar Athanasius College,Kothamangalam,Kerala,53.94,74,College,418043,560445,448479,992693,123601,1724580,0,0,0,0,0,0,4087850,1181703,1392795,159872440,160139117.0,106047556.0,17374629.0,21155252.0,8547477.0,471234.0,954938.0,1927504.0,563,931,83,442,1494,525,1481,518,11,5,2,2,108,22,875,266,528,99,165,34,2,0,288,155
IR-C-C-41054,Dr. N. G. P. Arts and Science College,Coimbatore,Tamil Nadu,53.93,75,College,5343520,14247583,1695910,11976025,8458751,5573918,0,0,0,0,0,0,28166621,19758761,16111835,161960337,148824929.0,100243059.0,215918808.0,68606295.0,115302732.0,3804641.0,1032061.0,2576996.0,3114,2721,368,590,5835,958,5773,872,58,86,4,0,385,65,5303,853,87,47,2739,566,182,0,2680,305
IR-C-C-28526,Alagappa Government Arts College,Karaikudi,Tamil Nadu,53.87,76,College,199155,199843,90000,259744,1941776,349930,0,0,0,0,0,0,0,0,0,180853254,153889500.0,153627788.0,16480860.0,16250051.0,16378701.0,0.0,25000.0,0.0,1197,2172,91,383,3369,474,3369,474,0,0,0,0,1603,246,1766,228,3369,474,0,0,0,0,0,0
IR-C-C-6502,Kanchi Mamunivar Govt. Institute for Postgraduate Studies and Research,PUDUCHERRY,Pondicherry,53.8,77,College,160000,100000,0,1603503,1600000,2253776,0,0,0,0,0,0,240000,1000000,1751000,0,0.0,0.0,207625.0,212441.0,4800000.0,430000.0,50000.0,50000.0,0,0,117,460,0,577,0,559,0,18,0,0,0,200,0,289,0,489,0,0,0,0,0,0
IR-C-C-41140,A.P.C. Mahalaxmi College for Women,Thoothukkudi,Tamil Nadu,53.77,78,College,214423,367308,400729,1993031,2436371,1907150,0,0,0,0,0,0,11775015,917341,1161202,84816254,60914481.0,55549774.0,9607901.0,4983979.0,2609443.0,2200600.0,2404670.0,2183000.0,0,1902,0,253,1902,253,1890,253,11,0,1,0,75,8,1822,240,1199,52,495,89,39,8,164,99
IR-C-C-43902,Ethiraj College for Women,Chennai,Tamil Nadu,53.61,79,College,887068,830060,384554,1908262,1486473,1283430,0,0,0,0,0,0,45674180,35276247,25614331,353552749,240730977.0,285223523.0,108874751.0,59263030.0,63513529.0,899911.0,749943.0,8800.0,0,6437,0,1261,6437,1261,6290,1235,138,26,9,0,112,28,5527,1061,2572,72,28,34,28,2,3011,981
IR-C-C-8008,"Vimala College, Thrissur",Thrissur,Kerala,53.49,80,College,1136220,687979,1161188,6309620,6736999,518157,0,0,0,0,0,0,1362987,1199782,501362,211719154,181558447.0,104254378.0,45376039.0,30921214.0,20346906.0,1461502.0,627308.0,447000.0,0,2518,0,488,2518,488,2485,480,25,8,8,0,289,151,1241,225,803,172,705,76,12,48,10,80
IR-C-C-39206,"S S Jain Subodh P G College, Jaipur",Jaipur,Rajasthan,53.46,81,College,3891570,5630002,4626402,20819000,31184780,22871492,0,0,0,0,0,0,40835000,43652000,32825440,352292976,335517120.0,310664000.0,92569800.0,159465200.0,147863100.0,4153400.0,6081777.0,0.0,3284,3856,611,709,7140,1320,2102,486,5038,834,0,0,123,20,6741,972,5207,270,1550,425,107,287,0,10
IR-C-C-35878,National College,Tiruchirappalli,Tamil Nadu,53.14,82,College,531670,562161,1242827,304500,392192,1078000,0,0,0,0,0,0,2788406,886141,709717,235897318,201278943.0,190579088.0,38433671.0,27316097.0,21186732.0,0.0,0.0,0.0,3242,807,419,202,4049,621,4042,613,7,8,0,0,1148,242,2750,328,1204,51,161,42,42,21,2491,456
IR-C-I-1293,Sri Ramakrishna Mission Vidyalaya College of Arts and Science,Coimbatore,Tamil Nadu,53.14,82,College,178655,156718,243348,1214926,1720895,324124,0,0,0,0,0,0,2513362,1307824,176076,154681654,129646036.0,125886004.0,10202977.0,6164421.0,13739344.0,440693.0,20005.0,132230.0,1817,0,262,0,1817,262,1817,262,0,0,0,0,63,6,1754,256,585,87,0,0,192,90,1040,85
IR-C-C-8209,Government Victoria College,Palakkad,Kerala,53.09,84,College,0,340644,0,1989619,6420418,800000,0,0,0,0,0,0,285805,0,0,214248290,128865096.0,171951087.0,115961.0,50000.0,50000.0,0.0,0.0,0.0,494,1409,48,315,1903,363,1891,360,12,3,0,0,291,62,1319,257,1587,287,0,0,0,0,23,32
IR-C-I-1322,St. Joseph's College,Thrissur,Kerala,52.95,85,College,3034100,1811608,1607746,4266284,5134096,5043508,0,0,0,0,0,0,17994135,13882494,8821528,123197334,92246264.0,69515354.0,33759885.0,33641368.0,7625370.0,1120443.0,1076778.0,210901.0,0,2551,0,440,2551,440,2460,433,52,7,39,0,1175,193,1242,201,1137,154,803,59,31,8,446,173
IR-C-C-6412,Maharaja Agrasen College,Delhi,Delhi,52.88,86,College,1468655,1081986,248420,2047992,7086755,44101,0,0,0,0,0,0,3545592,1846909,60350,350631382,293428063.0,260661964.0,37936204.0,25352822.0,26568538.0,348994.0,142395.0,120750.0,1513,945,0,0,2458,0,1063,0,1393,0,2,0,1295,0,1094,0,3,0,155,0,0,0,2231,0
IR-C-C-20729,"M S Ramaiah College of Arts, Science, and Commerce",Bengaluru,Karnataka,52.87,87,College,2393604,2043375,1725599,16869436,819522,3152185,0,0,0,0,0,0,4232714,5229947,1074050,83081444,72110586.0,67267259.0,78981097.0,66686804.0,18471371.0,965623.0,296400.0,291640.0,1226,1101,138,251,2327,389,1555,298,759,90,13,1,0,0,1091,252,204,71,478,5,4,0,405,176
IR-C-C-11964,Scottish Church College,Kolkata,West Bengal,52.79,88,College,738051,230995,52890,5761310,665523,454226,0,0,0,0,0,0,4352815,1041497,2042648,186916719,178600544.0,169769545.0,32168235.0,44604925.0,32282214.0,395868.0,82488.0,110680.0,819,827,26,161,1646,187,1492,185,154,2,0,0,110,88,276,18,270,101,116,5,0,0,0,0
IR-C-C-43998,Guru Nanak College,Chennai,Tamil Nadu,52.6,89,College,1013627,940685,371910,15581455,10014996,1321948,0,0,0,0,0,0,18463545,5653718,1404496,269169428,250542539.0,235234562.0,28099885.0,10898380.0,11038334.0,2021065.0,381997.0,27700.0,5185,1389,404,249,6574,653,5780,581,786,72,8,0,724,70,5792,566,3224,288,1390,139,507,68,1395,141
IR-C-C-33555,St. Xavier`s College,Mumbai,Maharashtra,52.6,89,College,812428,361269,169804,2130747,15977510,1028960,0,0,0,0,0,0,3287926,7572513,4784311,270708029,258047318.0,205871546.0,28735522.0,11124043.0,3903778.0,88154.0,46920.0,929168.0,1330,2298,164,421,3628,585,2267,354,1315,228,46,3,0,0,159,24,46,0,6,0,5,0,102,24
IR-C-C-11991,Bethune College,Kolkata,West Bengal,52.5,91,College,448216,103193,313910,1225666,3800000,0,0,0,0,0,0,0,0,5510117,8767547,174515428,160037505.0,155985453.0,4521286.0,1173000.0,5224081.0,52500.0,44000.0,102000.0,0,1147,0,199,1147,199,1120,199,27,0,0,0,301,79,423,81,396,157,0,0,1,0,327,3
IR-C-C-11771,CMS College Kottayam,Kottayam,Kerala,52.36,92,College,523779,981151,209333,1291370,1416317,813586,0,0,0,0,0,0,17554916,17420208,2497457,184818468,200789418.0,160716483.0,79448382.0,27890318.0,28016730.0,47260.0,346927.0,1601647.0,866,1225,96,413,2091,509,2066,499,25,10,0,0,271,80,870,235,655,237,69,4,34,32,383,42
IR-C-C-6381,Keshav Mahavidyalya,Delhi,Delhi,52.13,93,College,558502,86481,24090,168028,900,34843,0,0,0,0,0,0,6249870,925271,2979406,311985363,226624048.0,204971705.0,14342442.0,7975412.0,6916449.0,208196.0,6000.0,250000.0,1255,618,0,0,1873,0,1086,0,777,0,10,0,158,0,1091,0,0,0,93,0,0,0,1156,0
IR-C-C-41042,Dr. S. N. S. Rajalakshmi College of Arts and Science,Coimbatore,Tamil Nadu,52.08,94,College,2490263,2084824,1827536,8637538,2393615,1406376,0,0,0,0,0,0,28896464,23749751,20942326,164713031,136552820.0,113792760.0,20334377.0,118580800.0,124156640.0,4140581.0,4136112.0,4497959.0,1402,2306,228,490,3708,718,2943,611,748,99,17,8,118,32,3523,677,139,11,2026,383,0,0,1476,315
IR-C-C-36502,Virudhunagar Hindu Nadars Senthikumara Nadar College,Virudhunagar,Tamil Nadu,52.06,95,College,134010,38650,36237,1113605,2108852,6616487,0,0,0,0,0,0,5926981,13049037,8198436,309041941,335000055.0,223175512.0,27361003.0,14572223.0,9372762.0,186265.0,142298.0,199928.0,1837,1046,281,375,2883,656,2881,656,2,0,0,0,9,0,2827,628,1718,350,0,21,8,5,1110,252
IR-C-C-35848,Government Arts College,Kumbakonam,Tamil Nadu,51.92,96,College,200000,200000,425923,250000,250000,235000,0,0,0,0,0,0,0,0,10000,458610000,308610000.0,225601000.0,2300000.0,1750000.0,265000.0,0.0,46000.0,100000.0,2278,1255,306,500,3533,806,3533,806,0,0,0,0,8,6,3525,800,3533,806,0,0,0,0,0,0
IR-C-C-6376,Delhi College of Arts and Commerce,South West,Delhi,51.91,97,College,1022405,486120,335131,6080941,0,0,0,0,0,0,0,0,15802767,0,0,265668000,213921000.0,168757000.0,6252000.0,4068000.0,2575000.0,140917.0,102341.0,73680.0,1630,831,0,0,2461,0,782,0,1667,0,12,0,145,0,946,0,0,0,61,0,0,0,1030,0
IR-C-C-41191,Sadakathullah Appa College,Tirunelveli,Tamil Nadu,51.9,98,College,4107500,4002178,1578355,11781107,5550240,2132480,0,0,0,0,0,0,19682215,16679170,10864000,205343420,205192260.0,204751150.0,59563932.0,54522720.0,46825100.0,3095280.0,2921400.0,1632300.0,2053,1086,173,248,3139,421,3130,421,3,0,6,0,153,25,2986,396,2717,377,201,18,68,1,153,25
IR-C-C-43229,Shri Shivaji Science College,Amravati,Maharashtra,51.86,99,College,313078,305417,274987,4398945,3980829,3118752,0,0,0,0,0,0,597993,844448,307520,216321634,170519952.0,194321010.0,10426907.0,6483515.0,4973525.0,1123060.0,1107725.0,0.0,553,1116,72,376,1669,448,1661,447,8,1,0,0,209,52,1344,301,1545,349,6,3,2,1,0,0
IR-C-C-41189,Scott Christian College,Nagercoil,Tamil Nadu,51.84,100,College,1634835,494418,412521,21114573,5607950,1121050,0,0,0,0,0,0,0,0,0,282323991,226327815.0,216581658.0,18756171.0,26695155.0,4520350.0,6078071.0,2212685.0,55400.0,1551,1117,243,608,2668,851,2615,830,53,21,0,0,409,293,2255,426,0,0,371,112,0,0,2293,607
