Institute ID,Name,City,State,Score,Rank,Stream,Library_2022-23,Library_2021-22,Library_2020-21,New Equipment for Laboratories_2022-23,New Equipment for Laboratories_2021-22,New Equipment for Laboratories_2020-21,Engineering Workshops_2022-23,Engineering Workshops_2021-22,Engineering Workshops_2020-21,Studios_2022-23,Studios_2021-22,Studios_2020-21,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2022-23,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2021-22,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2020-21,Salaries (Teaching and Non Teaching staff)_2022-23,Salaries (Teaching and Non Teaching staff)_2021-22,Salaries (Teaching and Non Teaching staff)_2020-21,"Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2022-23","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2021-22","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2020-21",Seminars/Conferences/Workshops_2022-23,Seminars/Conferences/Workshops_2021-22,Seminars/Conferences/Workshops_2020-21,Total Male UG,Total Female UG,Total Male PG,Total Female PG,Total Strength UG,Total Strength PG,Total Same State Strength UG,Total Same State Strength PG,Total Different State Strength UG,Total Different State Strength PG,Total Different Country Strength UG,Total Different Country Strength PG,Total Economically Backward Strength UG,Total Economically Backward Strength PG,Total Socially Challenged Strength UG,Total Socially Challenged Strength PG,Total Tuition Fee Reimbursed from govt UG,Total Tuition Fee Reimbursed from govt PG,Total Tuition Fee Reimbursed from Institute Funds UG,Total Tuition Fee Reimbursed from Institute Funds PG,Total Tuition Fee Reimbursed from Private Bodies UG,Total Tuition Fee Reimbursed from Private Bodies PG,Students who are not receiving full tuition fee reimbursement UG,Students who are not receiving full tuition fee reimbursement PG
IR-O-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),Patiala,Punjab,54.83,43,Overall,33629124,28512132,26085700,129187496,109245176,93780000,108295000,88353428,82478243,372400000,275200000,250000000,272784422,204657256,166737447,1946571808,1673027165.0,1467176461.0,1229887110.0,1125362377.0,1082787953.0,41865055.0,29945098.0,19935614.0,6035,3294,450,561,9329,1011,2870,336,6307,672,152,3,375,166,655,41,28,40,981,112,5,0,16,55
IR-O-U-0447,Bharathiar University,Coimbatore,Tamil Nadu,54.81,44,Overall,9184552,7282378,5908087,76732259,123631111,112465772,51525069,36395341,0,349976,0,0,7393562,5921733,1135129,782967318,723176549.0,562117333.0,597111023.0,221205684.0,462555000.0,4527989.0,8523047.0,5151013.0,322,151,1015,1687,473,2702,454,2478,19,217,0,7,10,118,441,2419,105,576,9,80,5,6,332,1875
IR-O-U-0379,Lovely Professional University,Phagwara,Punjab,54.58,45,Overall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221724117,1766256850.0,1343031547.0,1276316715.0,1288607253.0,1292697345.0,6092645.0,2345026.0,676374.0,22774,7033,3010,1956,29807,4966,2616,509,25747,4304,1444,153,9387,2064,3275,311,456,133,5525,1273,0,0,6681,969
IR-O-U-0237,"National Institute of Technology Karnataka, Surathkal",Surathkal,Karnataka,54.44,46,Overall,60292768,56502054,54159018,1078378262,645588899,408202147,91327111,17595230,72408151,7248536,2724170,4760932,833963984,603768043,476612955,1341309464,1219057190.0,114702412.0,1364427696.0,1391304458.0,1212826609.0,449654.0,3009463.0,7833901.0,3136,791,1533,522,3927,2055,1790,245,2112,1809,25,1,1020,879,1421,875,226,95,1789,263,391,55,35,1341
IR-O-U-0476,Shanmugha Arts Science Technology and Research Academy,Thanjavur,Tamil Nadu,54.14,47,Overall,46232672,33739883,36524932,449405590,411204068,314757333,0,0,0,6370252,0,0,705309031,1684946106,1025038248,1049981956,886185978.0,803702525.0,1274933781.0,532275068.0,368515278.0,88756156.0,45032414.0,7477764.0,4903,4617,353,471,9520,824,4620,662,4883,162,17,0,2978,312,1833,157,166,12,2305,5,30,2,2310,450
IR-O-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,54.12,48,Overall,75746137,39879613,32264112,213322815,175879552,360488641,2268087,9914230,15026777,0,0,0,12459316,19760201,82638115,672720230,592137411.0,560033286.0,777227956.0,607049468.0,681211989.0,50874389.0,13349937.0,7914332.0,1135,273,368,96,1408,464,110,25,1298,421,0,18,449,50,715,228,12,0,736,28,0,0,416,250
IR-O-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,54.04,49,Overall,45757711,37173521,35689364,5231502,6654459,591860,0,0,0,0,0,0,0,0,0,2432645262,2287648514.0,2290649283.0,2899206047.0,2486037593.0,2434744170.0,57343597.0,12577642.0,7444796.0,13691,13037,2241,3599,26729,5840,9950,1892,16684,3917,95,31,1452,261,4442,1021,0,0,381,25,0,0,5513,1257
IR-O-U-0458,Kalasalingam Academy of Research and Education,Srivilliputhur,Tamil Nadu,54.02,50,Overall,41729006,38029303,15127395,95722188,98865012,80176288,38152005,35294018,19975303,20097401,19726109,10983267,164375109,180129433,131974602,1005128903,941286045.0,863925017.0,690873212.0,667280919.0,592130765.0,108509777.0,89437206.0,73208115.0,3921,4304,227,322,8225,549,2181,105,5663,380,381,64,0,0,2493,417,49,46,2151,79,293,0,0,292
IR-O-U-0253,Cochin University of Science and Technology,Cochin,Kerala,53.99,51,Overall,33478959,33127079,34078782,239994170,53126381,25054540,113585526,11204511,30311426,800433,393558,1757200,50237642,38757126,17294775,2017421882,1900883142.0,1203547573.0,381402411.0,165943678.0,87449700.0,34531795.0,8562360.0,2529769.0,679,381,663,1140,1060,1803,867,1646,182,147,11,10,25,47,620,1102,329,723,11,40,39,43,266,343
IR-O-U-0329,Symbiosis International,Pune,Maharashtra,53.93,52,Overall,397814242,359662459,340622924,881059268,595648618,797489688,387937456,330676515,301486552,32656005,0,0,66245343,8477032,50304892,4295961333,3397725995.0,2935259803.0,6554421558.0,5094042699.0,4646293277.0,137063841.0,95432953.0,62063234.0,7905,7670,4096,3174,15575,7270,7147,3250,7675,3876,753,144,469,0,933,755,179,137,1006,439,51,29,166,150
IR-O-U-0025,National Institute of Technology Warangal,Warangal,Telangana,53.74,53,Overall,59099482,55052090,25882054,281512097,148347864,130562905,16338135,16246719,12523121,500000,0,1109764,182281558,53012681,805648056,1214818000,1028599459.0,1012579478.0,1181716694.0,871437903.0,883407457.0,49386214.0,29020967.0,14842449.0,3378,888,1357,427,4266,1784,1925,647,1963,1137,378,0,425,178,1963,841,259,8,1716,404,43,0,370,607
IR-O-U-0263,National Institute of Technology Calicut,Kozhikode,Kerala,53.66,54,Overall,66466009,7724315,36811912,244789093,215549653,135737140,15664244,9019423,8581560,2584600,1785350,1716177,132301127,162225830,30641331,1575663478,1316892468.0,1145234721.0,1195881716.0,701356515.0,569976407.0,32017052.0,24777649.0,25636963.0,2842,1128,769,336,3970,1105,1833,391,2083,710,54,4,954,96,2061,571,892,13,1687,564,300,3,136,87
IR-O-U-0448,Bharathidasan University,Tiruchirappalli,Tamil Nadu,53.47,55,Overall,2713000,2408620,2750370,36539014,30315317,16526532,406233,272181,0,1166000,218850,0,7300000,1901268,2005544,773117000,714016696.0,687094226.0,326089000.0,205017421.0,172573213.0,148086.0,14879.0,325203.0,253,88,966,1211,341,2177,333,2047,8,130,0,0,4,59,337,2054,139,462,0,0,2,27,200,1624
IR-O-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,53.38,56,Overall,23889715,8463850,46860057,250796339,186985003,134661333,960097,700000,6500000,0,1233061,1022816,38870514,40727980,114276314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740,337,410,341,1077,751,905,521,169,230,3,0,127,14,395,413,398,341,0,0,97,0,27,86
IR-O-U-0052,Gauhati University,Guwahati,Assam,53.28,57,Overall,37606199,34323090,20545060,125952605,38919801,214787900,32556877,30285960,22480950,785000,735000,692000,297562863,284937050,245690678,1915973416,1906109033.0,2474753000.0,443726797.0,267327889.0,281039926.0,14372920.0,8902480.0,8556500.0,617,583,1515,2517,1200,4032,993,3155,205,871,2,6,162,0,604,2139,92,282,369,1337,3,4,302,516
IR-O-U-0498,Babasaheb Bhimrao Ambedkar University,Lucknow,Uttar Pradesh,53.26,58,Overall,46176100,38450200,35594758,42704000,39452800,37279926,9227350,8720520,8484859,19780400,17403500,12639961,112843700,105400000,0,979396992,740866348.0,644231607.0,283852000.0,215279500.0,172486742.0,1224327.0,765240.0,188877.0,285,315,1276,1558,600,2834,225,858,364,1941,11,35,77,290,440,2045,216,763,291,1560,0,0,10,12
IR-O-U-0564,UPES,Dehradun,Uttarakhand,53.05,59,Overall,168978262,114353679,57121641,93564008,13824764,14870039,18561117,904099,1492011,3699300,438960,386640,49580957,24847925,11105102,2083159158,2144124366.0,1816366822.0,0.0,0.0,0.0,0.0,0.0,0.0,7276,3642,791,454,10918,1245,2271,347,8617,896,30,2,1445,243,188,8,0,0,38,3,0,0,1595,248
IR-O-U-0078,Panjab University,Chandigarh,Chandigarh,52.99,60,Overall,80185721,324276,1219434,0,0,0,0,0,0,0,0,0,0,0,0,5655246239,5032443503.0,4785125584.0,1189606063.0,1329350192.0,991949281.0,8384773.0,2460256.0,1066933.0,5771,4681,2511,3423,10452,5934,2701,1779,7621,4131,130,24,336,109,3057,1474,1298,667,317,110,92,5,1686,801
IR-O-U-0572,Indian Institute of Science Education and Research Kolkata,Mohanpur,West Bengal,52.91,61,Overall,76880672,67843088,64980008,176673019,94615002,91141417,0,0,0,0,0,0,89873747,76563822,28937183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780,278,104,53,1058,157,430,107,627,50,1,0,103,8,498,54,0,0,235,19,0,0,366,43
IR-O-U-0107,Jamia Hamdard,New Delhi,Delhi,52.83,62,Overall,6090335,4916595,6167939,156992188,36398200,38271731,1158963,223112,1093400,1223756,0,0,270612196,36346445,57998167,2842763864,1958354346.0,1198220403.0,472355024.0,379546219.0,461859518.0,4284567.0,1647131.0,3725281.0,2574,3283,848,1002,5857,1850,2649,772,3105,1053,103,25,415,79,923,246,564,150,156,35,127,24,491,116
IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,52.72,63,Overall,109763422,64556912,40902892,79856386,171705593,159695107,0,0,0,0,0,0,127601952,158463114,156855340,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254,2264,620,879,3518,1499,2044,709,1459,781,15,9,12,9,978,393,9,2,14,20,39,1,928,379
IR-O-U-0377,Indian Institute of Science Education and Research Mohali,Mohali,Punjab,52.58,64,Overall,63328033,53921359,93576293,103877663,83470584,60228171,0,0,0,0,0,0,194169510,25171892,15322651,516423278,453027864.0,408565516.0,411855636.0,370605627.0,326028739.0,6569070.0,5186914.0,5121880.0,641,444,0,0,1085,0,79,0,1006,0,0,0,77,0,528,0,42,0,245,0,0,0,318,0
IR-O-I-1357,University of Madras,Chennai,Tamil Nadu,52.58,64,Overall,10260000,7008884,5886379,285068000,8609035,40655694,34789000,23079775,2660888,17500000,992975,0,98912000,4643133,1950193,993038188,904785013.0,1001692895.0,514664000.0,724194690.0,34278025.0,13564000.0,1134871.0,4152937.0,0,0,1393,2096,0,3489,0,2999,0,480,0,10,0,519,0,2814,0,693,0,810,0,41,0,1789
IR-O-U-0098,Delhi Technological University,New Delhi,Delhi,52.38,66,Overall,39921321,24848269,65233769,147431818,112009710,89562408,73233018,71455537,95140259,27766,50000,50000,44492741,32185627,8851921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9571,1687,917,675,11258,1592,5705,622,5000,926,553,44,236,54,4940,527,2448,211,631,29,62,2,2035,339
IR-O-U-0262,Mahatma Gandhi University,Kottayam,Kerala,52.3,67,Overall,20452193,16294722,29951689,0,0,11014558,18972572,9675323,8180000,14230584,0,0,40785558,20442306,8760822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,156,423,772,220,1195,220,1176,0,2,0,17,5,61,96,619,23,473,0,0,0,0,78,207
IR-O-U-0395,Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan,52.24,68,Overall,109871530,31578203,71642098,365488037,396024778,234332902,917395,17230645,16848635,9336136,205250,290609,385635193,165797521,304585844,778949563,591593878.0,435994123.0,1496975993.0,1063070705.0,884215876.0,22484069.0,1648564.0,490329.0,1424,318,614,218,1742,832,387,136,1355,694,0,2,268,209,869,357,112,7,634,142,28,4,363,413
IR-O-U-0196,University of Kashmir,Srinagar,Jammu and Kashmir,52.14,69,Overall,28179873,29453805,28540888,214768025,217191300,198360341,14106214,20027268,17500000,4091066,4854541,4178133,118035596,100189193,106550126,313168433,2734970580.0,2652323862.0,232281000.0,149786066.0,113328904.0,6673909.0,6787189.0,1786742.0,1051,774,2508,3714,1825,6222,1825,6222,0,0,0,0,1023,3485,712,2427,146,1315,72,278,0,0,1517,4319
IR-O-U-0027,Osmania University,Hyderabad,Telangana,52.02,70,Overall,13400000,12550000,10900000,86500000,112500000,138191802,3000000,3500000,2400000,15000000,600000,0,30000000,50000000,45000000,5995987000,5420000000.0,4906227157.0,1855650000.0,1500000000.0,1649100000.0,3500000.0,50000000.0,170000000.0,1476,1164,2357,2722,2640,5079,2465,4706,138,248,37,125,264,520,2097,4191,2030,4150,0,0,0,0,331,561
IR-O-U-0295,Datta Meghe Institute of Higher Education and Research,Wardha,Maharashtra,51.75,71,Overall,78685858,77325277,65179866,425641473,223989563,260761404,4453760,3153674,2927389,8271269,0,0,131238729,64926339,33031113,2161637517,1915978104.0,1449299172.0,0.0,0.0,0.0,0.0,0.0,0.0,1946,3255,583,992,5201,1575,2556,756,2543,744,102,75,55,10,3185,538,0,0,746,272,56,0,2438,276
IR-O-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,51.68,72,Overall,70004195,35101891,46390582,89947259,37610048,82072096,70111888,46767696,23838737,3744375,387553,0,70457332,27833959,33468379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951,250,441,161,1201,602,25,23,1173,579,3,0,204,32,604,260,282,102,501,190,25,0,0,0
IR-O-U-0064,Indian Institute of Technology Patna,Patna,Bihar,51.24,73,Overall,126432017,96756610,38265100,713805099,329329209,61176637,17430742,10872944,3843327,0,0,0,123539258,89163954,2732016,562171509,466680578.0,414367796.0,573194133.0,472562854.0,371028370.0,20723857.0,14033011.0,3826616.0,1471,326,373,73,1797,446,332,131,1464,311,1,4,141,22,910,212,126,0,501,80,45,0,379,154
IR-O-U-0691,All India Institute of Medical Sciences Rishikesh,Rishikesh,Uttarakhand,51.22,74,Overall,62895059,58970318,56759675,167469570,413923535,1055301576,0,0,0,2700000,0,0,44603744,46120159,218133112,3729055669,2779235283.0,2487999062.0,1970316626.0,2550873924.0,2250691485.0,199831.0,306182.0,371256.0,490,581,403,281,1071,684,24,13,1046,570,1,101,60,28,570,144,45,0,0,0,5,0,580,172
IR-O-U-0574,"Indian Statistical Institute, Kolkata",Kolkata,West Bengal,51.1,75,Overall,123846779,116763990,107090923,2225035,10973889,357453,0,0,0,0,0,0,27537436,28154467,12236286,2231842609,2050872298.0,1985255434.0,488901251.0,467314240.0,420134768.0,2090914.0,1252777.0,780446.0,190,25,632,103,215,735,91,346,124,378,0,11,3,44,52,194,24,21,31,217,0,0,0,0
IR-O-U-0435,Alagappa University,Karaikudi,Tamil Nadu,51.07,76,Overall,343690,549195,1759657,21920880,17033957,73128518,6363900,11054642,10906371,474259,157639,281900,1092535,17129410,12461000,769974705,720795255.0,635958774.0,0.0,0.0,0.0,0.0,0.0,0.0,521,426,903,1871,947,2774,938,2696,5,72,4,6,448,1241,477,1380,156,314,0,0,0,6,769,2301
IR-O-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,51.03,77,Overall,19088000,26194000,16856000,56149000,79920000,200566726,5243056,963000,21206000,618944,562676,511524,247250000,276775181,244597000,0,0.0,0.0,380737000.0,329607000.0,275236901.0,31188000.0,6019000.0,5191596.0,2758,885,472,206,3643,678,1756,392,1807,286,80,0,415,53,1965,373,14,0,728,0,2,0,1636,426
IR-O-U-0272,Indian Institute of Science Education and Research Bhopal,Bhopal,Madhya Pradesh,50.94,78,Overall,49207477,63554132,44031338,285659387,152051546,182384274,36073438,46860663,31032686,0,0,0,26719057,20379817,30599763,0,0.0,0.0,910340373.0,740533228.0,520949856.0,28903564.0,1525773.0,1601436.0,1021,563,5,9,1584,14,92,1,1491,13,1,0,156,0,770,1,31,0,342,0,28,0,525,1
IR-O-U-0555,Graphic Era University,Dehradun,Uttarakhand,50.58,79,Overall,110787420,31756000,21491000,65868375,407675000,270948000,3362216,3056560,2775240,605370,550000,535000,0,0,0,752859355,422951812.0,396121856.0,1209319635.0,1017590315.0,1025683220.0,3749524.0,1396560.0,4964575.0,4363,3459,602,743,7822,1345,2513,562,5173,771,136,12,55,20,1352,261,0,0,0,0,0,0,1407,281
IR-O-U-0381,Punjab Agricultural University,Ludhiana,Punjab,50.55,80,Overall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5061818679,4718723938.0,4590633858.0,53011426.0,61466476.0,85339445.0,53975971.0,36035116.0,26105899.0,1324,1177,399,501,2501,900,2405,773,67,124,29,3,186,10,707,156,261,43,119,28,0,0,513,95
IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,50.43,81,Overall,6725849,6454349,6447358,35256454,27910253,18006809,3018913,1910329,1631749,5793705,5296895,4522584,61123616,60828507,22415982,730218381,686265057.0,650544118.0,448776893.0,388490704.0,351211013.0,11619831.0,6515396.0,5299608.0,2294,1249,46,42,3543,88,2977,83,495,5,71,0,524,14,1961,58,502,13,1157,15,211,5,615,39
IR-O-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,50.41,82,Overall,44422715,22127897,20678278,194057394,18038747,77557808,0,0,7568551,492000,0,0,54480323,19390781,52885355,1025257809,988181636.0,913797691.0,393252055.0,399877947.0,324218830.0,8379698.0,4030327.0,6174686.0,2740,836,752,358,3576,1110,1709,436,1863,672,4,2,89,84,1777,476,65,6,0,0,5,0,1796,554
IR-O-U-0689,All India Institute of Medical Sciences Jodhpur,Jodhpur,Rajasthan,49.94,83,Overall,41836515,35471283,38934751,367549462,704015746,1070008904,0,0,0,0,0,0,67692937,80553549,117286252,4150634322,3690933212.0,2699957442.0,2612569259.0,2069243457.0,1850058947.0,0.0,0.0,0.0,458,469,268,289,927,557,691,98,234,459,2,0,48,48,460,245,104,0,0,0,0,0,404,293
IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,49.59,84,Overall,36765437,34667327,32959842,7956504,7134695,5993422,18949118,12151455,7730490,0,378119,2828832,618470424,368752047,350200481,2673519373,2422057867.0,1900719654.0,2596054643.0,3190082730.0,2987975476.0,10844053.0,19135725.0,14602133.0,1935,2271,733,775,4206,1508,1888,395,2315,1113,3,0,346,225,231,108,0,11,34,49,9,56,534,217
IR-O-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,49.52,85,Overall,152745275,122134451,107245521,492562415,357759013,303524863,87905847,75015251,52652415,19862500,13425600,11771135,374285516,205300487,138301484,1481215719,1437455612.0,1396532415.0,324152635.0,254561213.0,238162428.0,41924169.0,31051125.0,27334125.0,7625,6687,408,903,14312,1311,2773,359,11411,952,128,0,2321,289,8618,832,0,0,1983,466,158,7,8798,648
IR-O-U-0235,Mysore University,Mysuru,Karnataka,49.45,86,Overall,4000597,2737368,2589678,93237531,76638190,99756060,64000,0,1035000,446732,366390,4016663,411513741,308270570,231074388,2437350351,2322708718.0,1678465193.0,379161767.0,325000255.0,242431944.0,6923159.0,3011214.0,822190.0,332,258,3293,2671,590,5964,487,4688,103,1170,0,106,0,0,295,2982,295,2982,0,0,0,0,0,0
IR-O-U-0195,University of Jammu,Jammu,Jammu and Kashmir,49.4,87,Overall,24037492,19743419,14499960,39511142,38182882,42680503,370000,64000,0,1850675,130000,0,32978079,21899891,10972108,2806483036,2231394000.0,1903676000.0,0.0,0.0,0.0,0.0,0.0,0.0,272,306,1270,2328,578,3598,556,3541,22,57,0,0,62,254,112,926,110,761,34,308,0,0,30,111
IR-O-U-0523,King George`s Medical University,Lucknow,Uttar Pradesh,48.98,88,Overall,48390040,41259490,33352698,455841197,406162105,549999448,199478,0,0,5404807,0,0,650582434,71525593,77804113,6997070273,4426779420.0,5355068794.0,4482532217.0,463305745.0,341934116.0,19793733.0,2789772.0,18779259.0,927,645,479,523,1572,1002,1345,711,224,291,3,0,54,66,909,493,909,493,0,0,0,0,54,66
IR-O-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,48.95,89,Overall,9515000,5904000,6677000,49217000,1422600,3322500,1155000,584000,457000,0,0,0,33252000,14684000,4136500,308312000,260421531.0,200815325.0,179137000.0,74458000.0,60369000.0,5527000.0,1474737.0,202551.0,1416,1537,352,546,2953,898,1079,331,1849,561,25,6,34,15,766,206,57,12,46,14,8,4,689,191
IR-O-U-0217,Christ University,Bengaluru,Karnataka,48.66,90,Overall,112145715,93680705,68080138,138737355,69956912,62219793,16284627,6320671,4765060,73980032,4776017,342125,367402108,274265970,160372449,0,0.0,0.0,846822538.0,746335763.0,105508683.0,92148068.0,4938739.0,3716787.0,12362,10949,2919,4547,23311,7466,5671,1451,17357,6002,283,13,2569,1402,1863,816,343,266,3658,1613,27,64,404,275
IR-O-U-0446,Bharath Institute of Higher Education and Research,Chennai,Tamil Nadu,48.64,91,Overall,258010280,296421305,103378500,1412351105,1173153892,869426336,697198402,483797550,76559406,485332433,42192902,28276164,218424640,221716872,243235902,4376492770,4307321900.0,2702850200.0,500610810.0,496650230.0,387167675.0,121977060.0,121859479.0,3806050.0,8724,9144,815,765,17868,1580,3471,449,14305,1108,92,23,244,24,7890,712,580,0,1428,207,678,80,5448,449
IR-O-U-0055,National Institute of Technology Silchar,Silchar,Assam,48.55,92,Overall,84602832,76142442,57246829,73671825,69765676,65280658,33970290,32419148,32404662,0,0,4598559,48461935,44063602,64697317,807348905,687260400.0,678276911.0,445997512.0,420066763.0,365492327.0,27954134.0,17602092.0,17840827.0,2819,643,404,174,3462,578,1667,216,1673,358,122,4,456,34,1751,231,457,0,1386,103,14,0,350,162
IR-O-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,48.29,93,Overall,102063587,64127625,79349519,90244980,52083144,68548409,0,1250000,0,0,0,0,50204938,44522568,11774390,1132043313,1098033571.0,960718132.0,389765365.0,409227504.0,436529655.0,846724.0,2044770.0,5799121.0,2676,722,482,223,3398,705,1358,279,1959,422,81,4,482,64,1799,324,295,26,1972,362,7,0,7,0
IR-O-U-0136,Gujarat University,Ahmedabad,Gujarat,48.16,94,Overall,15802607,13708738,19703648,96504030,82503457,46598389,121446581,105449575,153600362,17759840,970757,15492800,125143109,112210952,230592718,781111976,765435395.0,561707786.0,432441605.0,236973909.0,698041510.0,14163687.0,12006713.0,60989172.0,0,0,1219,2318,0,3537,0,2623,0,498,0,416,0,349,0,1811,0,2144,0,16,0,0,0,0
IR-O-U-0642,Shiv Nadar University,Gautam Buddha Nagar,Uttar Pradesh,48.12,95,Overall,107028283,1970710,4397638,253670952,156150555,109495699,0,12794497,15416499,1429619,3644713,0,235300286,62637384,53221959,1303526397,1140431291.0,918478941.0,554331196.0,577981459.0,524241298.0,27194914.0,15901847.0,6891142.0,1583,961,79,110,2544,189,810,53,1685,136,49,0,55,4,322,8,0,0,280,9,42,0,55,3
IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,48.1,96,Overall,0,0,0,184601189,311840751,118292278,22334489,18408698,12780153,2341288,1622895,596348,180000000,0,0,3001907936,2501606869.0,2244295217.0,3318031386.0,2696417615.0,4383233553.0,61120782.0,19742740.0,16635385.0,2464,3780,761,1564,6244,2325,3685,1606,2319,660,240,59,333,167,2105,722,105,24,909,278,356,46,1068,541
IR-O-U-0003,Acharya Nagarjuna University,Guntur,Andhra Pradesh,47.73,97,Overall,19290000,18872800,19935500,218145000,213186500,199954350,26353000,26725000,23615000,15528350,17500500,14550000,39686000,31236500,29955350,1486069000,1259585500.0,1098955355.0,243741000.0,258535750.0,247354431.0,23286000.0,26572350.0,25566550.0,922,1112,1442,1751,2034,3193,1303,2463,628,594,103,136,909,1548,1125,1645,1938,3132,0,0,0,0,96,61
IR-O-U-0331,Tata Institute of Social Sciences,Mumbai,Maharashtra,47.56,98,Overall,7030010,10904612,10250449,21069332,11649957,20228930,0,0,0,0,0,316830,918498,3093486,10281413,2086872106,1404079421.0,1173160088.0,858749737.0,613079110.0,470479488.0,0.0,0.0,0.0,168,187,1279,1566,355,2845,45,646,308,2145,2,54,80,652,168,1411,77,564,10,236,9,107,152,1156
IR-O-U-0686,All India Institute of Medical Sciences Patna,Patna,Bihar,47.55,99,Overall,33674482,28735215,57598017,29350995,12521685,7205981,20964570,26237052,23153838,76000,7280,15000,349313000,203798086,492318993,2633735904,2040497883.0,1985084132.0,1740291097.0,1385342381.0,1169243058.0,5482092.0,4045612.0,173314.0,434,408,186,164,842,350,409,69,433,281,0,0,57,23,413,140,130,0,0,0,90,0,250,163
IR-O-U-0470,Periyar University,Salem,Tamil Nadu,47.43,100,Overall,7197392,6099861,5913277,7518390,22018427,16617124,10844677,8790492,4080424,669696,626791,0,10900051,93455164,3422428,399010582,338046208.0,332711907.0,52618441.0,130311596.0,124025439.0,6198715.0,3802887.0,3766325.0,177,219,620,1154,396,1774,390,1735,6,39,0,0,157,250,239,1485,239,1485,129,54,15,75,13,121
