Institute ID,Name,City,State,Score,Rank,Stream,Library_2022-23,Library_2021-22,Library_2020-21,New Equipment for Laboratories_2022-23,New Equipment for Laboratories_2021-22,New Equipment for Laboratories_2020-21,Engineering Workshops_2022-23,Engineering Workshops_2021-22,Engineering Workshops_2020-21,Studios_2022-23,Studios_2021-22,Studios_2020-21,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2022-23,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2021-22,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2020-21,Salaries (Teaching and Non Teaching staff)_2022-23,Salaries (Teaching and Non Teaching staff)_2021-22,Salaries (Teaching and Non Teaching staff)_2020-21,"Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2022-23","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2021-22","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2020-21",Seminars/Conferences/Workshops_2022-23,Seminars/Conferences/Workshops_2021-22,Seminars/Conferences/Workshops_2020-21,Total Male UG,Total Female UG,Total Male PG,Total Female PG,Total Strength UG,Total Strength PG,Total Same State Strength UG,Total Same State Strength PG,Total Different State Strength UG,Total Different State Strength PG,Total Different Country Strength UG,Total Different Country Strength PG,Total Economically Backward Strength UG,Total Economically Backward Strength PG,Total Socially Challenged Strength UG,Total Socially Challenged Strength PG,Total Tuition Fee Reimbursed from govt UG,Total Tuition Fee Reimbursed from govt PG,Total Tuition Fee Reimbursed from Institute Funds UG,Total Tuition Fee Reimbursed from Institute Funds PG,Total Tuition Fee Reimbursed from Private Bodies UG,Total Tuition Fee Reimbursed from Private Bodies PG,Students who are not receiving full tuition fee reimbursement UG,Students who are not receiving full tuition fee reimbursement PG
IR-M-S-8937,Indian Institute of Management Shillong,Shillong,Meghalaya,60.49,24,Management,39384624,52599224,39897844,0,0,0,0,0,0,0,0,0,0,0,0,218225691,163493586,170552186,425993011,205216305,136871448,29975689,5422640,7855318,0,0,362,170,0,532,0,0,0,532,0,0,0,57,0,83,0,21,0,0,0,0,0,119
IR-M-U-0108,Jamia Millia Islamia,New Delhi,Delhi,60.32,25,Management,539066,456140,399891,0,0,0,0,0,0,0,0,0,0,0,0,82820349,79751592,70467894,24702545,12421432,8431520,223751,49486,50000,0,0,74,91,0,165,0,15,0,128,0,22,0,137,0,18,0,96,0,32,0,27,0,0
IR-M-U-1007,Indian Institute of Management Visakhapatnam,Visakhapatnam,Andhra Pradesh,59.2,26,Management,20933665,18689100,23657535,0,0,0,0,0,0,0,0,0,0,0,0,183679175,147951643,111575456,318358508,134698191,88616630,13807163,11923800,1681131,0,0,371,141,0,512,0,52,0,460,0,0,0,48,0,243,0,20,0,0,0,0,0,271
IR-M-S-8948,Indian Institute of Management Tiruchirappalli,Tiruchirappalli,Tamil Nadu,57.67,27,Management,32145021,28611473,26796820,0,0,0,0,0,0,0,0,0,0,0,0,146841946,134738108,114339917,308021585,229233436,150507529,1432243,15569,609646,0,0,360,353,0,713,0,77,0,636,0,0,0,78,0,313,0,28,0,0,0,0,0,363
IR-M-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,57.4,28,Management,28631971,20121522,10093349,0,0,0,0,0,0,0,0,0,0,0,0,98408343,81815622,71107402,59996880,59392071,12910783,933969,840830,722393,0,0,445,374,0,819,0,104,0,713,0,2,0,35,0,75,0,0,0,35,0,0,0,75
IR-M-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,57.23,29,Management,5325136,3700452,3304179,0,0,0,0,0,0,0,0,0,0,0,0,290132846,278233157,277378643,123611573,57921101,56896180,4339301,1125510,929613,0,0,971,655,0,1626,0,498,0,1120,0,8,0,19,0,272,0,0,0,8,0,0,0,283
IR-M-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,57.23,29,Management,18300000,18135000,10300000,0,0,0,0,0,0,0,0,0,0,0,0,68290000,51600000,55700000,37630000,35922000,40680000,1080000,1000000,400000,0,0,90,5,0,95,0,33,0,61,0,1,0,5,0,34,0,0,0,29,0,0,0,10
IR-M-S-15962,Indian Institute of Management Nagpur,Nagpur,Maharashtra,56.94,31,Management,11784782,10981326,20592773,0,0,0,0,0,0,0,0,0,0,0,0,180064000,135353000,109758536,234580000,183461853,87763847,4682083,2396147,36101,0,0,336,166,0,502,0,81,0,419,0,2,0,61,0,225,0,13,0,16,0,0,0,257
IR-M-S-14875,MICA,Ahmedabad,Gujarat,56.62,32,Management,20401000,20839000,14370000,0,0,0,0,0,0,0,0,0,0,0,0,194580000,178601000,179006000,492635000,298814260,104120167,8800000,2651000,2268000,0,0,197,185,0,382,0,39,0,343,0,0,0,47,0,12,0,0,0,4,0,0,0,55
IR-M-U-1006,Indian Institute of Management Bodh Gaya,Gaya,Bihar,56.27,33,Management,29866738,18353461,14583977,0,0,0,0,0,0,0,0,0,0,0,0,115941848,70077000,50167578,152365884,81325000,54237000,2587575,1500000,1746500,0,0,381,97,0,478,0,50,0,425,0,3,0,70,0,247,0,15,0,40,0,7,0,255
IR-M-N-16,Great Lakes Institute of Management,Chennai,Tamil Nadu,56.15,34,Management,25777000,27745000,13837983,0,0,0,0,0,0,0,0,0,0,0,0,290142738,373726938,246031670,321568577,146471512,137090787,1562000,1728000,345882,0,0,246,161,0,407,0,31,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IR-M-S-394,Institute of Management Technology,Ghaziabad,Uttar Pradesh,56.03,35,Management,34632720,41540076,32135085,0,0,0,0,0,0,0,0,0,0,0,0,494192297,461190134,434382555,402156642,372274030,240534593,27209573,4510467,2098272,0,0,938,197,0,1135,0,193,0,942,0,0,0,21,0,0,0,0,0,21,0,0,0,0
IR-M-U-0747,Chandigarh University,Mohali,Punjab,55.71,36,Management,4917540,4830510,4514500,0,0,0,0,0,0,0,0,0,0,0,0,181781584,203071320,189786280,22651383,161090733,217137160,12090935,11040740,5176443,0,0,548,772,0,1320,0,65,0,1172,0,83,0,158,0,199,0,63,0,294,0,0,0,0
IR-M-S-87,Goa Institute of Management,Sanquelim,Goa,55.67,37,Management,37096578,17669993,12278093,0,0,0,0,0,0,0,0,0,0,0,0,346315771,300838151,285038247,120625926,128767972,108545072,7443337,6663237,5034037,0,0,619,320,0,939,0,94,0,845,0,0,0,131,0,6,0,5,0,12,0,0,0,120
IR-M-U-0379,Lovely Professional University,Phagwara,Punjab,55.49,38,Management,5378784,6003885,3609084,0,0,0,0,0,0,0,0,0,0,0,0,135984787,91054515,96158266,149492623,55493332,136821698,479809,231143,727384,0,0,719,389,0,1108,0,90,0,1002,0,16,0,350,0,68,0,18,0,166,0,0,0,234
IR-M-U-0012,"ICFAI Foundation for Higher Education, Hyderabad",Hyderabad,Telangana,55.31,39,Management,37880674,42114266,26083592,0,0,0,0,0,0,0,0,0,0,0,0,888450225,765456620,602016083,445736764,262947764,243703533,1860077,5849287,286757,0,0,1203,1363,0,2566,0,333,0,2233,0,0,0,88,0,404,0,0,0,16,0,0,0,476
IR-M-I-1064,International Management Institute,New Delhi,Delhi,54.89,40,Management,962953,621100,332139,0,0,0,0,0,0,0,0,0,0,0,0,350083029,318336721,282918601,388144823,283595018,261356900,8026449,3903751,2626342,0,0,418,294,0,712,0,159,0,553,0,0,0,33,0,18,0,0,0,24,0,0,0,27
IR-M-U-0564,UPES,Dehradun,Uttarakhand,54.82,41,Management,33402021,18132969,16694911,0,0,0,0,0,0,0,0,0,0,0,0,159489964,143167116,68019192,120152883,117627198,127677225,2245370,3557372,420797,0,0,404,239,0,643,0,217,0,425,0,1,0,147,0,3,0,0,0,1,0,0,0,149
IR-M-U-1004,Indian Institute of Management Jammu (IIMJ),Jammu,Jammu and Kashmir,54.64,42,Management,20967340,16147721,8752963,0,0,0,0,0,0,0,0,0,0,0,0,151567499,106278516,63526510,178535988,104124368,73306475,6321942,3560603,1844170,0,0,385,100,0,485,0,4,0,481,0,0,0,51,0,242,0,40,0,49,0,15,0,189
IR-M-U-0715,XIM University,Bhubaneswar,Odisha,54.49,43,Management,27228581,26243841,23783376,0,0,0,0,0,0,0,0,0,0,0,0,210590338,230075227,207212265,74440997,79057680,62403500,9923722,137401,173055,0,0,484,224,0,708,0,327,0,381,0,0,0,4,0,29,0,0,0,0,0,0,0,33
IR-M-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),Patiala,Punjab,53.26,44,Management,4175476,2981013,3075700,0,0,0,0,0,0,0,0,0,0,0,0,96649071,93501452,83580447,79037622,58644767,34119844,3906073,3382705,1738614,0,0,189,210,0,399,0,105,0,294,0,0,0,16,0,18,0,0,0,7,0,0,0,27
IR-M-S-3283,Jaipuria Institute of Management,Noida,Uttar Pradesh,53.23,45,Management,5435000,4302000,315000,0,0,0,0,0,0,0,0,0,0,0,0,141173000,124204000,111268000,139020000,109359000,106895000,16830000,4339000,2200000,0,0,400,302,0,702,0,243,0,459,0,0,0,13,0,99,0,8,0,10,0,6,0,88
IR-M-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,Dhanbad,Jharkhand,52.78,46,Management,4693289,6360153,4949043,0,0,0,0,0,0,0,0,0,0,0,0,100618290,90341660,84000350,55433930,52368715,52165753,1187395,586598,15334,0,0,109,32,0,141,0,22,0,119,0,0,0,0,0,60,0,0,0,48,0,0,0,12
IR-M-S-16881,Indian Institute of Management Amritsar,Amritsar,Punjab,52.57,47,Management,33445964,54367577,38817440,0,0,0,0,0,0,0,0,0,0,0,0,160279690,121730950,85734982,152677254,10348410,94443597,21624873,5077204,4045609,0,0,446,92,0,538,0,11,0,527,0,0,0,27,0,247,0,1,0,14,0,0,0,259
IR-M-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,52.26,48,Management,2815495,2815495,2815495,0,0,0,0,0,0,0,0,0,0,0,0,80953600,74881262,68006056,23455000,5308200,4049054,3756400,1839000,1388000,0,0,244,115,0,359,0,155,0,199,0,5,0,37,0,180,0,92,0,0,0,2,0,123
IR-M-S-92,Institute of Rural Management Anand (IRMA),Anand,Gujarat,51.54,49,Management,12199189,10301046,8891063,0,0,0,0,0,0,0,0,0,0,0,0,243324938,229037261,187921266,197713390,158507180,99981981,20568866,5061093,818399,0,0,355,165,0,520,0,43,0,477,0,0,0,59,0,217,0,7,0,24,0,0,0,245
IR-M-S-6,Indian Institute of Management Sambalpur,Sambalpur,Odisha,51.47,50,Management,28184863,11165902,16491783,0,0,0,0,0,0,0,0,0,0,0,0,117906117,93349324,73050466,107593246,109247344,74606951,1528680,1042968,443113,0,0,222,147,0,369,0,17,0,352,0,0,0,56,0,162,0,12,0,7,0,7,0,192
IR-M-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,51.4,51,Management,151728,161152,191085,0,0,0,0,0,0,0,0,0,0,0,0,33217324,33518918,27868738,19284255,18548398,15761865,0,341452,0,0,0,120,67,0,187,0,72,0,115,0,0,0,7,0,129,0,0,0,42,0,0,0,94
IR-M-S-17295,Great Lakes Institute of Management,Gurgaon,Haryana,51.35,52,Management,22799470,14126760,3879882,0,0,0,0,0,0,0,0,0,0,0,0,170320372,124241335,73897200,113568029,65445346,20909451,1232736,11923,18690,0,0,116,121,0,237,0,3,0,234,0,0,0,1,0,0,0,0,0,0,0,0,0,1
IR-M-I-1066,Fore School of Management,New Delhi,Delhi,51.08,53,Management,12171106,9358562,15649412,0,0,0,0,0,0,0,0,0,0,0,0,257971531,203123936,172467282,381828404,173059216,313838308,7081158,7762097,6185414,0,0,591,268,0,859,0,312,0,547,0,0,0,17,0,14,0,0,0,13,0,0,0,18
IR-M-U-0373,Chitkara University,Rajpura,Punjab,51.02,54,Management,1290541,1547177,1125846,0,0,0,0,0,0,0,0,0,0,0,0,98501548,66722763,60327757,124884671,38858994,67926965,3546838,5927375,285536,0,0,455,465,0,920,0,175,0,744,0,1,0,0,0,50,0,0,0,46,0,0,0,4
IR-M-U-0146,Nirma University,Ahmedabad,Gujarat,51.01,55,Management,1188262,98168,8039136,0,0,0,0,0,0,0,0,0,0,0,0,185786861,157778857,148814833,125616402,85889927,64194156,2402308,4301017,2935129,0,0,555,351,0,906,0,389,0,515,0,2,0,38,0,25,0,0,0,17,0,0,0,46
IR-M-I-1408,"International Management Institute, Kolkata",Kolkata,West Bengal,50.97,56,Management,4577934,27452,12935187,0,0,0,0,0,0,0,0,0,0,0,0,124045876,111768598,108336709,180979693,73713084,40218456,4796916,2067401,1102021,0,0,212,164,0,376,0,156,0,219,0,1,0,25,0,40,0,2,0,16,0,0,0,47
IR-M-S-15911,Indian Institute of Management Sirmaur,Sirmaur,Himachal Pradesh,50.92,57,Management,15718469,5075817,6593487,0,0,0,0,0,0,0,0,0,0,0,0,104981734,58005801,78087987,158143190,131627405,60348013,4085094,978832,162777,0,0,391,194,0,585,0,5,0,580,0,0,0,69,0,244,0,13,0,2,0,0,0,298
IR-M-S-156,"T. A. Pai Management Institute, Manipal",Manipal,Karnataka,50.78,58,Management,10413615,12527174,50395383,0,0,0,0,0,0,0,0,0,0,0,0,213244048,242111973,214449454,242837395,242287604,205462063,52274968,16452503,3330062,0,0,644,382,0,1026,0,107,0,919,0,0,0,9,0,18,0,10,0,13,0,4,0,0
IR-M-U-0555,Graphic Era University,Dehradun,Uttarakhand,50.59,59,Management,27696855,4763000,945600,0,0,0,0,0,0,0,0,0,0,0,0,78180926,43309200,29250000,298230492,194966622,118656518,1817308,1553000,500000,0,0,288,342,0,630,0,194,0,436,0,0,0,11,0,85,0,0,0,36,0,0,0,60
IR-M-U-0217,Christ University,Bengaluru,Karnataka,50.56,60,Management,7955474,6717393,6040302,0,0,0,0,0,0,0,0,0,0,0,0,368884636,296232386,258143335,27730224,26169344,18216562,16582984,648618,329766,0,0,1216,1066,0,2282,0,433,0,1846,0,3,0,671,0,288,0,56,0,629,0,63,0,211
