Institute ID,Name,City,State,Score,Rank,Stream,Library_2022-23,Library_2021-22,Library_2020-21,New Equipment for Laboratories_2022-23,New Equipment for Laboratories_2021-22,New Equipment for Laboratories_2020-21,Engineering Workshops_2022-23,Engineering Workshops_2021-22,Engineering Workshops_2020-21,Studios_2022-23,Studios_2021-22,Studios_2020-21,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2022-23,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2021-22,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2020-21,Salaries (Teaching and Non Teaching staff)_2022-23,Salaries (Teaching and Non Teaching staff)_2021-22,Salaries (Teaching and Non Teaching staff)_2020-21,"Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2022-23","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2021-22","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2020-21",Seminars/Conferences/Workshops_2022-23,Seminars/Conferences/Workshops_2021-22,Seminars/Conferences/Workshops_2020-21,Total Male UG,Total Female UG,Total Male PG,Total Female PG,Total Strength UG,Total Strength PG,Total Same State Strength UG,Total Same State Strength PG,Total Different State Strength UG,Total Different State Strength PG,Total Different Country Strength UG,Total Different Country Strength PG,Total Economically Backward Strength UG,Total Economically Backward Strength PG,Total Socially Challenged Strength UG,Total Socially Challenged Strength PG,Total Tuition Fee Reimbursed from govt UG,Total Tuition Fee Reimbursed from govt PG,Total Tuition Fee Reimbursed from Institute Funds UG,Total Tuition Fee Reimbursed from Institute Funds PG,Total Tuition Fee Reimbursed from Private Bodies UG,Total Tuition Fee Reimbursed from Private Bodies PG,Students who are not receiving full tuition fee reimbursement UG,Students who are not receiving full tuition fee reimbursement PG
IR-L-U-0600,National University of Study and Research in Law,Ranchi,Jharkhand,55.52,22,Law,1200668,3343712,4932375,643070,1607070,1018969,0,0,0,0,0,0,3470836,4244536,6285597,61137165,55914516.0,46636659.0,53509897.0,24155258.0,19356593.0,1432737.0,5316.0,68181.0,321,255,21,19,576,40,313,26,263,14,0,0,24,0,302,23,71,4,17,5,0,0,238,14
IR-L-U-0524,University of Lucknow,Lucknow,Uttar Pradesh,55.05,23,Law,1730000,2081645,1850100,985200,977764,644450,0,0,0,0,0,0,4050250,3947815,3708086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763,758,48,55,1521,103,966,68,496,29,59,6,155,12,772,33,841,36,49,5,30,3,7,1
IR-L-U-0386,The Rajiv Gandhi National University of Law,Patiala,Punjab,54.7,24,Law,2889656,4532539,766165,4336856,269090,30256,0,0,0,0,0,0,18116386,2248811,4134525,162418195,125578428.0,118355530.0,67281940.0,37971377.0,28103649.0,6042337.0,344751.0,1261524.0,475,405,19,40,880,59,120,4,746,55,14,0,18,6,191,14,17,0,12,0,1,0,179,20
IR-L-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,54.54,25,Law,1695644,1177655,1905242,0,0,0,0,0,0,0,0,0,0,0,0,107032004,114548235.0,108393091.0,1067720.0,448433.0,24400924.0,466437.0,14000.0,0.0,961,267,91,60,1228,151,676,126,537,25,15,0,96,11,564,54,247,55,0,7,0,0,413,3
IR-L-U-0358,"National Law University, Cuttack",Cuttack,Odisha,54.49,26,Law,5540992,8659744,6207999,0,0,0,0,0,0,0,0,0,19300750,6284963,1410636,125897689,112385344.0,81383941.0,111194418.0,66873320.0,40829881.0,1832929.0,1934640.0,1293744.0,459,428,27,23,887,50,193,19,694,31,0,0,0,0,152,7,58,0,15,0,0,0,79,7
IR-L-U-0677,National Law University and Judicial Academy,Kamrup,Assam,53.39,27,Law,2394271,4531123,3084912,0,0,0,0,0,0,0,0,0,1652389,7735401,492170,71214926,61635992.0,66786389.0,29477808.0,28822988.0,26585784.0,30324.0,21500.0,9937.0,159,137,17,18,296,35,140,22,156,13,0,0,0,0,82,16,0,0,0,0,0,0,82,16
IR-L-U-0564,UPES,Dehradun,Uttarakhand,52.92,28,Law,28689020,17384800,4827622,4993686,492747,638133,0,0,0,0,0,0,8425522,3972362,2163703,324000903,303748513.0,271203874.0,136862050.0,250393248.0,226848290.0,307851.0,613411.0,435756.0,1004,962,20,23,1966,43,217,15,1749,28,0,0,101,6,74,0,0,0,6,0,0,0,169,6
IR-L-U-0749,"Manipal University, Jaipur",Jaipur,Rajasthan,52.23,29,Law,134127,0,259383,0,0,120625,0,0,0,0,0,0,6795253,5646391,1480397,0,0.0,0.0,105893897.0,89013330.0,88877764.0,36983.0,0.0,309275.0,373,459,22,23,832,45,291,17,541,28,0,0,32,4,18,0,0,0,39,4,0,0,11,0
IR-L-C-22215,Army Institute of Law,Mohali,Punjab,52.11,30,Law,2483702,2536216,3014990,559337,1654396,487451,0,0,0,0,0,0,3078764,6085615,1249194,28400377,25318465.0,22104839.0,17681410.0,10520629.0,9461083.0,1048812.0,723260.0,241851.0,165,263,3,9,428,12,90,2,338,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IR-L-U-0886,Maharashtra National Law University Mumbai,Mumbai,Maharashtra,51.7,31,Law,4327767,3379139,3079130,0,0,0,0,0,0,0,0,0,1657954,4166981,8407803,60750315,46896372.0,33756096.0,125301888.0,65619261.0,45568196.0,2595040.0,982245.0,1616399.0,283,302,26,35,585,61,323,32,252,29,10,0,40,5,172,17,131,15,0,0,1,0,80,7
IR-L-U-0063,Chanakya National Law University,Patna,Bihar,51.7,31,Law,6374446,3392956,6562733,1318323,820220,2085601,0,0,0,0,0,0,6364520,1211773,793359,82356705,72016019.0,64429838.0,49394765.0,38133904.0,29148556.0,10223169.0,825934.0,88463.0,390,280,43,23,670,66,512,62,158,4,0,0,231,20,326,14,153,11,50,0,0,0,354,23
IR-L-U-0155,"Amity University Haryana, Gurgaon","Gurugram, Haryana",Haryana,51.68,33,Law,241320,325387,282343,656967,357401,250307,0,0,0,0,0,0,4152563,2298010,797605,39228284,36452382.0,34392014.0,24563725.0,30561240.0,31460099.0,45505.0,20093.0,48125.0,248,204,11,26,452,37,202,12,250,25,0,0,0,0,113,11,0,0,16,2,0,0,97,9
IR-L-U-0880,"Maharashtra National Law University, Nagpur",Nagpur,Maharashtra,51.43,34,Law,6525625,6818834,4715732,0,0,0,0,0,0,0,0,0,97121715,35747006,8105785,104008652,57303060.0,5018177.0,88034647.0,52752930.0,32395987.0,492453.0,0.0,0.0,373,417,25,28,790,53,390,33,400,20,0,0,40,0,280,11,216,0,0,0,0,0,104,11
IR-L-U-0103,Indian Law Institute,New Delhi,Delhi,50.25,35,Law,2586110,3619412,1607583,1065974,411050,5200612,0,0,0,0,0,0,645898,1079256,309809,65206773,63435190.0,55384796.0,16891031.0,14940622.0,11189265.0,3129887.0,2305939.0,229895.0,0,0,172,88,0,260,0,110,0,150,0,0,0,7,0,66,0,0,0,2,0,0,0,71
IR-L-U-0012,"ICFAI Foundation for Higher Education, Hyderabad",Hyderabad,Telangana,49.87,36,Law,2913515,1915210,1530107,3689236,7736634,21739376,0,0,0,0,0,0,22606817,18143536,9097400,124186202,101215501.0,100843934.0,52725847.0,21984602.0,43401284.0,2465279.0,1714336.0,229493.0,416,475,1,3,891,4,268,2,623,2,0,0,250,0,159,0,0,0,0,0,14,0,395,0
IR-L-U-0011,Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh,48.49,37,Law,866072,1026610,452900,0,0,327334,0,0,0,0,0,0,16803578,0,392314,23746784,23335865.0,16572773.0,6088021.0,9478324.0,5446685.0,310990.0,322164.0,80000.0,190,270,7,13,460,20,170,8,279,12,11,0,0,0,171,13,11,0,0,0,0,0,160,13
IR-L-U-0264,National University of Advanced Legal Studies (NUALS),Kochi,Kerala,47.96,38,Law,4790934,4096115,5034306,0,0,0,0,0,0,0,0,0,10367211,32065682,8831548,63686052,57084954.0,67978669.0,27934529.0,27980763.0,32833326.0,1276781.0,3292332.0,3773589.0,167,270,23,39,437,62,323,49,110,13,4,0,29,1,161,27,34,0,0,0,0,0,156,28
IR-L-I-1291,Damodaram Sanjivayya National Law University,Visakhapatnam,Andhra Pradesh,47.94,39,Law,1846204,680373,383506,0,0,0,0,0,0,0,0,0,6341741,8010465,20788753,84511062,62292291.0,58161291.0,43800875.0,25733731.0,7790478.0,936468.0,52300.0,744001.0,262,370,26,34,632,60,356,37,275,23,1,0,36,6,170,17,98,8,0,0,0,0,108,15
IR-L-U-0779,Amity University,North Twenty Four Parganas,West Bengal,47.94,39,Law,2205235,0,55233,10218,0,0,0,0,0,0,0,0,5048656,2552154,8903178,62551886,18468934.0,16185277.0,0.0,0.0,0.0,0.0,0.0,0.0,279,403,13,33,682,46,269,18,412,28,1,0,22,0,482,33,0,0,346,25,0,0,158,8
